method,num_samples,run,iterations,area
latin_hypercube,10201,59,300,1.5621997843348692
latin_hypercube,10201,60,300,1.5371042054700519
latin_hypercube,10201,61,300,1.4994608371728262
latin_hypercube,10201,62,300,1.5982746789530438
latin_hypercube,10201,63,300,1.4994608371728262
latin_hypercube,10201,64,300,1.4586805215174983
latin_hypercube,10201,65,300,1.4853445740613664
latin_hypercube,10201,66,300,1.5229879423585924
latin_hypercube,10201,67,300,1.5088716792471326
latin_hypercube,10201,68,300,1.5574943632977158
latin_hypercube,10201,69,300,1.5088716792471326
latin_hypercube,10201,70,300,1.513577100284286
latin_hypercube,10201,71,300,1.5214194686795413
latin_hypercube,10201,72,300,1.5229879423585924
latin_hypercube,10201,73,300,1.5229879423585924
latin_hypercube,10201,74,300,1.5637682580139203
latin_hypercube,10201,75,300,1.5574943632977158
latin_hypercube,10201,76,300,1.493186942456622
latin_hypercube,10201,77,300,1.5073032055680815
latin_hypercube,10201,78,300,1.5496519949024605
latin_hypercube,10201,79,300,1.5308303107538477
latin_hypercube,10201,80,300,1.5512204685815116
latin_hypercube,10201,81,300,1.5214194686795413
latin_hypercube,10201,82,300,1.5967062052739927
latin_hypercube,10201,83,300,1.5888638368787373
latin_hypercube,10201,84,300,1.4665228899127536
latin_hypercube,10201,85,300,1.5198509950004901
latin_hypercube,10201,86,300,1.497892363493775
latin_hypercube,10201,87,300,1.5418096265072052
latin_hypercube,10201,88,300,1.5465150475443583
latin_hypercube,10201,89,300,1.5073032055680815
latin_hypercube,10201,90,300,1.560631310655818
latin_hypercube,10201,91,300,1.5465150475443583
latin_hypercube,10201,92,300,1.496323889814724
latin_hypercube,10201,93,300,1.5418096265072052
latin_hypercube,10201,94,300,1.4539751004803452
latin_hypercube,10201,95,300,1.4790706793451622
latin_hypercube,10201,96,300,1.4947554161356729
latin_hypercube,10201,97,300,1.472796784628958
latin_hypercube,10201,98,300,1.4680913635918047
latin_hypercube,10201,99,300,1.581021468483482
latin_hypercube,10201,100,300,1.5214194686795413
latin_hypercube,10201,1,400,1.5261248897166944
latin_hypercube,10201,2,400,1.5731791000882267
latin_hypercube,10201,3,400,1.47593373198706
latin_hypercube,10201,4,400,1.53396725811195
latin_hypercube,10201,5,400,1.47593373198706
latin_hypercube,10201,6,400,1.5857268895206353
latin_hypercube,10201,7,400,1.516714047642388
latin_hypercube,10201,8,400,1.5669052053720223
latin_hypercube,10201,9,400,1.5214194686795413
latin_hypercube,10201,10,400,1.5073032055680815
