method,num_samples,run,iterations,area
uniform_square,1000000,91,600,1.512032
uniform_square,1000000,92,600,1.514
uniform_square,1000000,93,600,1.516816
uniform_square,1000000,94,600,1.515152
uniform_square,1000000,95,600,1.508656
uniform_square,1000000,96,600,1.514704
uniform_square,1000000,97,600,1.514624
uniform_square,1000000,98,600,1.508256
uniform_square,1000000,99,600,1.50824
uniform_square,1000000,100,600,1.506096
uniform_square,1000000,1,700,1.520208
uniform_square,1000000,2,700,1.514416
uniform_square,1000000,3,700,1.510592
uniform_square,1000000,4,700,1.513136
uniform_square,1000000,5,700,1.519408
uniform_square,1000000,6,700,1.515136
uniform_square,1000000,7,700,1.527472
uniform_square,1000000,8,700,1.515872
uniform_square,1000000,9,700,1.50536
uniform_square,1000000,10,700,1.519552
uniform_square,1000000,11,700,1.507152
uniform_square,1000000,12,700,1.511616
uniform_square,1000000,13,700,1.506288
uniform_square,1000000,14,700,1.506464
uniform_square,1000000,15,700,1.512448
uniform_square,1000000,16,700,1.499808
uniform_square,1000000,17,700,1.508944
uniform_square,1000000,18,700,1.517328
uniform_square,1000000,19,700,1.509328
uniform_square,1000000,20,700,1.522688
uniform_square,1000000,21,700,1.507664
uniform_square,1000000,22,700,1.514432
uniform_square,1000000,23,700,1.517344
uniform_square,1000000,24,700,1.51416
uniform_square,1000000,25,700,1.518464
uniform_square,1000000,26,700,1.509376
uniform_square,1000000,27,700,1.505872
uniform_square,1000000,28,700,1.508272
uniform_square,1000000,29,700,1.51648
uniform_square,1000000,30,700,1.516
uniform_square,1000000,31,700,1.510016
uniform_square,1000000,32,700,1.517648
uniform_square,1000000,33,700,1.497664
uniform_square,1000000,34,700,1.508304
uniform_square,1000000,35,700,1.512752
uniform_square,1000000,36,700,1.509088
uniform_square,1000000,37,700,1.514064
uniform_square,1000000,38,700,1.503904
uniform_square,1000000,39,700,1.508352
uniform_square,1000000,40,700,1.515136
uniform_square,1000000,41,700,1.513872
uniform_square,1000000,42,700,1.509888
uniform_square,1000000,43,700,1.512256
uniform_square,1000000,44,700,1.508016
uniform_square,1000000,45,700,1.520832
uniform_square,1000000,46,700,1.516512
uniform_square,1000000,47,700,1.503648
uniform_square,1000000,48,700,1.507984
uniform_square,1000000,49,700,1.51312
uniform_square,1000000,50,700,1.506528
uniform_square,1000000,51,700,1.515152
uniform_square,1000000,52,700,1.51456
uniform_square,1000000,53,700,1.508368
uniform_square,1000000,54,700,1.515264
uniform_square,1000000,55,700,1.512128
uniform_square,1000000,56,700,1.50544
uniform_square,1000000,57,700,1.513952
uniform_square,1000000,58,700,1.511088
uniform_square,1000000,59,700,1.514848
uniform_square,1000000,60,700,1.515936
uniform_square,1000000,61,700,1.510432
uniform_square,1000000,62,700,1.506144
uniform_square,1000000,63,700,1.513744
uniform_square,1000000,64,700,1.519744
uniform_square,1000000,65,700,1.519344
uniform_square,1000000,66,700,1.512512
uniform_square,1000000,67,700,1.509376
uniform_square,1000000,68,700,1.511968
uniform_square,1000000,69,700,1.513936
uniform_square,1000000,70,700,1.51744
uniform_square,1000000,71,700,1.508816
uniform_square,1000000,72,700,1.510784
uniform_square,1000000,73,700,1.509504
uniform_square,1000000,74,700,1.5116
uniform_square,1000000,75,700,1.5104
uniform_square,1000000,76,700,1.513888
uniform_square,1000000,77,700,1.509328
uniform_square,1000000,78,700,1.51344
uniform_square,1000000,79,700,1.514992
uniform_square,1000000,80,700,1.509744
uniform_square,1000000,81,700,1.518064
uniform_square,1000000,82,700,1.505296
uniform_square,1000000,83,700,1.520176
uniform_square,1000000,84,700,1.51192
uniform_square,1000000,85,700,1.510544
uniform_square,1000000,86,700,1.518464
uniform_square,1000000,87,700,1.50728
uniform_square,1000000,88,700,1.511952
uniform_square,1000000,89,700,1.512688
uniform_square,1000000,90,700,1.516944
uniform_square,1000000,91,700,1.508512
uniform_square,1000000,92,700,1.519648
uniform_square,1000000,93,700,1.514048
uniform_square,1000000,94,700,1.520592
uniform_square,1000000,95,700,1.509424
uniform_square,1000000,96,700,1.504576
uniform_square,1000000,97,700,1.512496
uniform_square,1000000,98,700,1.514496
uniform_square,1000000,99,700,1.50872
uniform_square,1000000,100,700,1.5032
uniform_square,1000000,1,800,1.507968
uniform_square,1000000,2,800,1.511776
uniform_square,1000000,3,800,1.50752
uniform_square,1000000,4,800,1.510256
uniform_square,1000000,5,800,1.508336
uniform_square,1000000,6,800,1.513584
uniform_square,1000000,7,800,1.50512
uniform_square,1000000,8,800,1.51104
uniform_square,1000000,9,800,1.509904
uniform_square,1000000,10,800,1.507024
uniform_square,1000000,11,800,1.507392
uniform_square,1000000,12,800,1.513344
uniform_square,1000000,13,800,1.515088
uniform_square,1000000,14,800,1.507424
uniform_square,1000000,15,800,1.511008
uniform_square,1000000,16,800,1.51192
uniform_square,1000000,17,800,1.511232
uniform_square,1000000,18,800,1.51528
uniform_square,1000000,19,800,1.510144
uniform_square,1000000,20,800,1.5112
uniform_square,1000000,21,800,1.509392
uniform_square,1000000,22,800,1.512192
uniform_square,1000000,23,800,1.504704
uniform_square,1000000,24,800,1.499648
uniform_square,1000000,25,800,1.515888
uniform_square,1000000,26,800,1.507616
uniform_square,1000000,27,800,1.51008
uniform_square,1000000,28,800,1.508272
uniform_square,1000000,29,800,1.513008
uniform_square,1000000,30,800,1.506016
uniform_square,1000000,31,800,1.503536
uniform_square,1000000,32,800,1.518112
uniform_square,1000000,33,800,1.512256
uniform_square,1000000,34,800,1.515024
